date,cash,positions_value,total_value,net_value,return,600036return,600036dividend,000333return,000333dividend,601919return,601919dividend,000858return,000858dividend,002602return,002602dividend,002555return,002555dividend,002466return,002466dividend,002460return,002460dividend,002738return,002738dividend
20240201,555414.7258000001,425750.0,981164.7258000001,0.9811647258000001,-18835.27419999987,-18427.499999999993,4379.76,14535.967200000014,5400.0,5401.065600000014,5140.8,-20344.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240202,555414.7258000001,421438.0,976852.7258000001,0.9768527258000002,-23147.27419999987,-18959.499999999993,4379.76,13191.967200000014,5400.0,4841.065600000014,5140.8,-22220.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240205,555414.7258000001,427923.0,983337.7258000001,0.9833377258000001,-16662.27419999987,-17615.499999999993,4379.76,16071.967200000014,5400.0,5177.065600000028,5140.8,-20295.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240206,555414.7258000001,437145.0,992559.7258000001,0.9925597258000002,-7440.274199999869,-15879.499999999995,4379.76,17271.967200000014,5400.0,6969.065599999999,5140.8,-15801.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240207,555414.7258000001,440601.0,996015.7258000001,0.9960157258000001,-3984.274199999869,-15935.499999999995,4379.76,20055.967200000014,5400.0,7081.065600000028,5140.8,-15185.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240208,555414.7258000001,438801.0,994215.7258000001,0.9942157258000002,-5784.274199999869,-15683.499999999995,4379.76,18087.967200000014,5400.0,7193.065600000014,5140.8,-15381.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240219,555414.7258000001,444417.0,999831.7258000001,0.9998317258000001,-168.27419999986887,-15067.499999999995,4379.76,18831.967200000014,5400.0,9657.065600000013,5140.8,-13589.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240220,555414.7258000001,445762.0,1001176.7258000001,1.0011767258000002,1176.7258000001311,-15683.499999999995,4379.76,21471.967200000014,5400.0,10217.065600000013,5140.8,-14828.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240221,555414.7258000001,456482.0,1011896.7258000001,1.0118967258000002,11896.725800000131,-11203.499999999995,4379.76,21495.967200000014,5400.0,11785.065600000013,5140.8,-10180.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240222,555414.7258000001,458026.0,1013440.7258000001,1.0134407258000002,13440.725800000131,-11763.50000000001,4379.76,20631.967200000014,5400.0,14697.065600000013,5140.8,-10124.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240223,555414.7258000001,455057.0,1010471.7258000001,1.0104717258000002,10471.725800000131,-11343.49999999998,4379.76,16479.967200000014,5400.0,15033.065600000013,5140.8,-9697.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240226,555414.7258000001,450116.0,1005530.7258000001,1.0055307258000001,5530.725800000131,-13303.499999999995,4379.76,18111.967200000014,5400.0,11785.065600000013,5140.8,-11062.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240227,555414.7258000001,454592.0,1010006.7258000001,1.0100067258,10006.725800000131,-13499.499999999995,4379.76,21999.967200000014,5400.0,12569.065599999998,5140.8,-11062.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240228,555414.7258000001,452287.0,1007701.7258000001,1.0077017258,7701.725800000131,-13947.49999999998,4379.76,21759.967200000014,5400.0,11113.065600000013,5140.8,-11223.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240229,555414.7258000001,457199.0,1012613.7258000001,1.0126137258,12613.725800000131,-13891.499999999995,4379.76,23703.967200000014,5400.0,12121.065600000013,5140.8,-9319.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240301,555414.7258000001,460677.0,1016091.7258000001,1.0160917258000002,16091.725800000131,-14171.499999999995,4379.76,28119.967200000014,5400.0,11225.065600000013,5140.8,-9081.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240304,555414.7258000001,458455.0,1013869.7258000001,1.0138697258000002,13869.725800000131,-15347.499999999995,4379.76,28431.967200000014,5400.0,11449.065600000013,5140.8,-10663.807,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240305,555414.7258000001,462689.0,1018103.7258000001,1.0181037258,18103.72580000013,-13499.499999999995,4379.76,29487.967200000043,5400.0,11897.065600000013,5140.8,-9781.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240306,555414.7258000001,458218.0,1013632.7258000001,1.0136327258000002,13632.725800000131,-14367.499999999995,4379.76,28215.967200000014,5400.0,11337.065600000013,5140.8,-11552.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240307,555414.7258000001,461111.0,1016525.7258000001,1.0165257258000002,16525.72580000013,-14003.499999999995,4379.76,31311.967200000014,5400.0,11337.065600000013,5140.8,-12119.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240308,555414.7258000001,463602.0,1019016.7258000001,1.0190167258,19016.72580000013,-14927.499999999995,4379.76,32031.967200000014,5400.0,13913.065600000013,5140.8,-12000.80700000003,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240311,555414.7258000001,463580.0,1018994.7258000001,1.0189947258,18994.72580000013,-15459.499999999995,4379.76,30399.967200000014,5400.0,14137.065600000013,5140.8,-10082.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240312,555414.7258000001,464341.0,1019755.7258000001,1.0197557258,19755.72580000013,-14143.499999999995,4379.76,27303.967200000014,5400.0,11673.065600000027,5140.8,-5077.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240313,555414.7258000001,461488.0,1016902.7258000001,1.0169027258,16902.72580000013,-15347.499999999995,4379.76,27159.967199999985,5400.0,10553.065600000013,5140.8,-5462.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240314,555414.7258000001,464704.0,1020118.7258000001,1.0201187258000002,20118.72580000013,-16103.499999999995,4379.76,28191.967200000014,5400.0,12233.065600000013,5140.8,-4202.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240315,555414.7258000001,464511.0,1019925.7258000001,1.0199257258,19925.72580000013,-16299.499999999995,4379.76,27039.967200000014,5400.0,11337.065600000013,5140.8,-2151.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240318,555414.7258000001,461878.0,1017292.7258000001,1.0172927258000002,17292.72580000013,-16439.499999999993,4379.76,23055.967200000014,5400.0,12121.065600000013,5140.8,-1444.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240319,555414.7258000001,461551.0,1016965.7258000001,1.0169657258000002,16965.72580000013,-17363.499999999993,4379.76,23631.967200000014,5400.0,9433.065600000013,5140.8,1264.1929999999847,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240320,555414.7258000001,461265.0,1016679.7258000001,1.0166797258000002,16679.72580000013,-16299.499999999995,4379.76,21903.967200000014,5400.0,10105.065600000013,5140.8,970.1929999999702,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240321,555414.7258000001,458983.0,1014397.7258000001,1.0143977258,14397.725800000131,-15263.499999999995,4379.76,18711.967200000014,5400.0,10217.065600000013,5140.8,732.1929999999993,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240322,555414.7258000001,459737.0,1015151.7258000001,1.0151517258000002,15151.725800000131,-16243.499999999995,4379.76,23679.967200000014,5400.0,9209.065600000013,5140.8,-1493.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240325,555414.7258000001,459408.0,1014822.7258000001,1.0148227258000002,14822.725800000131,-15823.499999999995,4379.76,24351.967200000014,5400.0,8985.065600000013,5140.8,-2690.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240326,555414.7258000001,464142.0,1019556.7258000001,1.0195567258000002,19556.72580000013,-12883.499999999995,4379.76,23919.967200000014,5400.0,8761.065599999998,5140.8,-240.80700000001525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240327,555414.7258000001,465358.0,1020772.7258000001,1.0207727258000001,20772.72580000013,-13163.50000000001,4379.76,26199.967200000014,5400.0,9769.065599999998,5140.8,-2032.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240328,555414.7258000001,468522.0,1023936.7258000001,1.0239367258,23936.72580000013,-13499.499999999995,4379.76,28383.967200000014,5400.0,10777.065600000027,5140.8,-1724.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240329,555414.7258000001,467665.0,1023079.7258000001,1.0230797258000002,23079.72580000013,-13443.49999999998,4379.76,27519.967200000014,5400.0,10441.065600000013,5140.8,-1437.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240401,555414.7258000001,476784.0,1032198.7258000001,1.0321987258,32198.72580000013,-12211.499999999995,4379.76,32319.967200000014,5400.0,10889.065600000013,5140.8,1201.1929999999847,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240402,555414.7258000001,477374.0,1032788.7258000001,1.0327887258000001,32788.72580000013,-12463.50000000001,4379.76,32391.967200000014,5400.0,12905.065600000013,5140.8,-44.80700000001525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240403,555414.7258000001,477112.0,1032526.7258000001,1.0325267258000002,32526.72580000013,-13359.50000000001,4379.76,33543.967200000014,5400.0,13017.065600000013,5140.8,-674.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240408,555414.7258000001,469759.0,1025173.7258000001,1.0251737258000002,25173.72580000013,-12883.499999999995,4379.76,30159.967199999985,5400.0,13689.065600000013,5140.8,-5791.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240409,555414.7258000001,467036.0,1022450.7258000001,1.0224507258000002,22450.72580000013,-13135.499999999995,4379.76,29487.967200000043,5400.0,12457.065600000013,5140.8,-6358.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240410,555414.7258000001,465724.0,1021138.7258000001,1.0211387258000002,21138.72580000013,-12631.499999999995,4379.76,29799.967200000014,5400.0,12681.065600000027,5140.8,-8710.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240411,555414.7258000001,464741.99999999994,1020156.7258000001,1.0201567258000002,20156.72580000013,-13163.50000000001,4379.76,29559.967199999985,5400.0,13017.065600000013,5140.8,-9256.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240412,555414.7258000001,463071.0,1018485.7258000001,1.0184857258000002,18485.72580000013,-13667.499999999995,4379.76,29127.967200000014,5400.0,13577.065600000027,5140.8,-10551.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240415,555414.7258000001,476536.0,1031950.7258000001,1.0319507258,31950.72580000013,-11679.499999999995,4379.76,33807.967200000014,5400.0,15593.065600000013,5140.8,-5770.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240416,555414.7258000001,477187.0,1032601.7258000001,1.0326017258000002,32601.72580000013,-11903.499999999995,4379.76,37335.967200000014,5400.0,14585.065600000013,5140.8,-7415.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240417,555414.7258000001,481286.0,1036700.7258000001,1.0367007258,36700.72580000013,-10363.50000000001,4379.76,37983.967200000014,5400.0,16265.065599999998,5140.8,-7184.807000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240418,555414.7258000001,485226.0,1040640.7258000001,1.0406407258,40640.72580000013,-9383.499999999995,4379.76,41391.967200000014,5400.0,16041.065600000013,5140.8,-7408.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240419,555414.7258000001,485142.0,1040556.7258000001,1.0405567258000001,40556.72580000013,-9467.499999999995,4379.76,41391.967200000014,5400.0,17497.065600000013,5140.8,-8864.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240422,555414.7258000001,486144.0,1041558.7258000001,1.0415587258,41558.72580000013,-10251.49999999998,4379.76,41343.967200000014,5400.0,18169.065599999998,5140.8,-7702.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240423,555414.7258000001,483385.0,1038799.7258000001,1.0387997258000001,38799.72580000013,-10139.499999999995,4379.76,37527.967200000014,5400.0,17385.065600000013,5140.8,-5973.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240424,555414.7258000001,485814.0,1041228.7258000001,1.0412287258000001,41228.72580000013,-9915.499999999995,4379.76,36351.967200000014,5400.0,19401.065600000013,5140.8,-4608.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240425,555414.7258000001,491278.0,1046692.7258000001,1.0466927258,46692.72580000013,-7283.4999999999945,4379.76,37167.967200000014,5400.0,21417.065600000013,5140.8,-4608.807000000015,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240426,555414.7258000001,494103.0,1049517.7258000001,1.0495177258000001,49517.72580000013,-7059.500000000009,4379.76,37479.967200000014,5400.0,21417.065600000013,5140.8,-2319.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240429,555414.7258000001,494465.0,1049879.7258000001,1.0498797258,49879.72580000013,-5939.4999999999945,4379.76,37071.967200000014,5400.0,21417.065600000013,5140.8,-2669.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240430,555414.7258000001,500665.0,1056079.7258000001,1.0560797258,56079.72580000013,-7535.4999999999945,4379.76,40863.967200000014,5400.0,26345.065600000013,5140.8,-3593.8070000000153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240506,555414.7258000001,511219.0,1066633.7258000001,1.0666337258,66633.72580000013,-5939.4999999999945,4379.76,43815.967200000014,5400.0,29145.065600000013,5140.8,-387.80700000001525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240507,555414.7258000001,512618.0,1068032.7258000001,1.0680327258000002,68032.72580000013,-5967.4999999999945,4379.76,44031.967200000014,5400.0,29705.065600000013,5140.8,263.19299999998475,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20240508,555414.7258000001,511848.0,1067262.7258000001,1.0672627258,67262.72580000013,-6807.4999999999945,4379.76,43191.967200000014,5400.0,31273.065600000013,5140.8,-394.80700000001525,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
